Date,Product_ID,Product_Name,Warehouse,Quantity_On_Hand,Quantity_Reserved,Quantity_Available,Reorder_Point,Reorder_Quantity,Unit_Cost,Total_Value,Last_Received,Next_Expected,Status
2024-12-01,PROD-45861,Product 7186,Warehouse-Midwest,42,39,3,96,111,1552.22,65193.24,2024-11-20,2024-12-29,Low Stock
2024-12-01,PROD-88285,Product 6951,Warehouse-Midwest,186,49,137,54,176,232.54,43252.44,2024-11-25,2024-12-16,Normal
2024-12-01,PROD-34210,Product 3139,Warehouse-Central,235,15,220,59,157,1278.36,300414.6,2024-11-21,2025-01-05,Low Stock
2024-12-01,PROD-94587,Product 8193,Warehouse-West,903,43,860,70,83,1728.75,1561061.25,2024-11-03,2024-12-03,Normal
2024-12-01,PROD-65002,Product 1339,Warehouse-East,658,38,620,55,82,871.28,573302.24,2024-11-19,2024-12-22,Reorder Required
2024-12-01,PROD-44564,Product 3092,Warehouse-South,583,26,557,88,157,1535.03,894922.49,2024-11-06,2025-01-11,Normal
2024-12-01,PROD-13317,Product 9739,Warehouse-West,595,40,555,57,199,1594.3,948608.5,2024-11-14,2025-01-05,Normal
2024-12-01,PROD-92396,Product 8516,Warehouse-South,34,16,18,99,197,1522.71,51772.14,2024-11-23,2025-01-07,Low Stock
2024-12-01,PROD-31201,Product 5456,Warehouse-Central,16,4,12,37,116,484.74,7755.84,2024-11-07,2024-12-10,Low Stock
2024-12-01,PROD-06786,Product 8842,Warehouse-Central,962,43,919,61,136,324.64,312303.68,2024-11-23,2025-01-08,Low Stock
2024-12-01,PROD-29934,Product 5474,Warehouse-South,54,36,18,56,72,960.47,51865.38,2024-11-19,2024-12-16,Low Stock
2024-12-01,PROD-11427,Product 9391,Warehouse-East,841,13,828,42,75,1011.46,850637.86,2024-11-26,2024-12-26,Overstocked
2024-12-01,PROD-50167,Product 1691,Warehouse-Central,1000,22,978,59,188,1308.78,1308780.0,2024-11-27,2025-01-08,Reorder Required
2024-12-01,PROD-12011,Product 3349,Warehouse-North,618,17,601,74,57,1848.9,1142620.2,2024-11-01,2024-12-29,Overstocked
2024-12-01,PROD-21865,Product 9287,Warehouse-Central,962,46,916,64,89,492.71,473987.02,2024-11-14,2025-01-05,Reorder Required
2024-12-01,PROD-80537,Product 5869,Warehouse-South,306,45,261,53,81,1885.43,576941.58,2024-11-14,2025-01-09,Reorder Required
2024-12-01,PROD-23042,Product 1936,Warehouse-East,454,6,448,99,74,497.2,225728.8,2024-11-25,2024-12-06,Overstocked
2024-12-01,PROD-61740,Product 7828,Warehouse-East,668,45,623,48,64,1056.16,705514.88,2024-11-20,2024-12-04,Normal
2024-12-01,PROD-40233,Product 7267,Warehouse-Central,982,28,954,91,147,467.68,459261.76,2024-11-18,2024-12-13,Normal
2024-12-01,PROD-14914,Product 7820,Warehouse-North,591,49,542,77,113,1523.36,900305.76,2024-11-23,2024-12-25,Normal
2024-12-01,PROD-44733,Product 5411,Warehouse-Central,983,28,955,94,113,1210.67,1190088.61,2024-11-28,2024-12-14,Normal
2024-12-01,PROD-90004,Product 6179,Warehouse-North,321,43,278,69,181,177.67,57032.07,2024-11-14,2025-01-15,Low Stock
2024-12-01,PROD-42479,Product 4342,Warehouse-East,912,7,905,65,161,500.23,456209.76,2024-11-18,2025-01-01,Reorder Required
2024-12-01,PROD-63712,Product 6658,Warehouse-Central,931,29,902,83,105,992.32,923849.92,2024-11-26,2025-01-09,Reorder Required
2024-12-01,PROD-64142,Product 5697,Warehouse-Midwest,999,48,951,87,97,1752.74,1750987.26,2024-11-24,2024-12-08,Overstocked
2024-12-01,PROD-52481,Product 2659,Warehouse-Central,79,24,55,94,164,1792.13,141578.27,2024-11-25,2025-01-02,Low Stock
2024-12-01,PROD-88422,Product 3517,Warehouse-Midwest,195,27,168,92,144,643.92,125564.4,2024-11-19,2024-12-23,Normal
2024-12-01,PROD-86669,Product 6535,Warehouse-West,769,38,731,22,197,1315.14,1011342.66,2024-11-07,2024-12-23,Overstocked
2024-12-01,PROD-75318,Product 9980,Warehouse-West,624,4,620,99,112,607.48,379067.52,2024-11-22,2025-01-03,Low Stock
2024-12-01,PROD-62323,Product 4018,Warehouse-East,417,2,415,81,178,64.73,26992.41,2024-11-17,2024-12-09,Overstocked
2024-12-01,PROD-84693,Product 4808,Warehouse-South,228,0,228,46,73,572.05,130427.4,2024-11-16,2025-01-14,Low Stock
2024-12-01,PROD-47259,Product 7978,Warehouse-Midwest,839,46,793,91,85,1328.37,1114502.43,2024-11-28,2024-12-24,Normal
2024-12-01,PROD-30399,Product 2448,Warehouse-Central,990,47,943,50,167,568.24,562557.6,2024-11-23,2024-12-09,Reorder Required
2024-12-01,PROD-04464,Product 5002,Warehouse-North,472,13,459,50,128,1709.13,806709.36,2024-11-29,2024-12-10,Normal
2024-12-01,PROD-70941,Product 5198,Warehouse-West,71,40,31,45,141,1238.21,87912.91,2024-11-18,2025-01-12,Low Stock
2024-12-01,PROD-98830,Product 8392,Warehouse-Central,294,21,273,70,119,1300.27,382279.38,2024-11-27,2024-12-30,Overstocked
2024-12-01,PROD-06512,Product 3623,Warehouse-South,763,16,747,79,184,1829.65,1396022.95,2024-11-13,2024-12-24,Normal
2024-12-01,PROD-43625,Product 2959,Warehouse-North,329,4,325,58,146,551.85,181558.65,2024-11-08,2024-12-02,Low Stock
2024-12-01,PROD-32880,Product 4322,Warehouse-Midwest,246,37,209,78,165,743.18,182822.28,2024-11-26,2025-01-05,Reorder Required
2024-12-01,PROD-97948,Product 7486,Warehouse-North,936,34,902,71,50,1151.32,1077635.52,2024-11-18,2025-01-10,Normal
2024-12-01,PROD-70813,Product 4493,Warehouse-South,208,31,177,94,154,1002.63,208547.04,2024-11-29,2024-12-07,Normal
2024-12-01,PROD-46968,Product 7871,Warehouse-Central,412,5,407,90,143,1602.4,660188.8,2024-11-01,2024-12-21,Normal
2024-12-01,PROD-27499,Product 2576,Warehouse-East,417,7,410,38,129,1330.98,555018.66,2024-11-29,2024-12-02,Low Stock
2024-12-01,PROD-49752,Product 1615,Warehouse-Central,271,21,250,69,168,1522.01,412464.71,2024-11-02,2024-12-13,Normal
2024-12-01,PROD-53225,Product 6462,Warehouse-Central,27,8,19,25,55,1415.41,38216.07,2024-11-24,2024-12-15,Low Stock
2024-12-01,PROD-29529,Product 8814,Warehouse-South,993,40,953,23,125,1951.27,1937611.11,2024-11-17,2024-12-20,Normal
2024-12-01,PROD-84167,Product 9865,Warehouse-North,467,49,418,79,142,1000.07,467032.69,2024-11-17,2024-12-28,Normal
2024-12-01,PROD-07543,Product 5218,Warehouse-North,975,27,948,24,185,517.19,504260.25,2024-11-23,2025-01-13,Overstocked
2024-12-01,PROD-22381,Product 8155,Warehouse-East,886,46,840,53,160,936.31,829570.66,2024-11-22,2025-01-15,Low Stock
2024-12-01,PROD-90943,Product 7588,Warehouse-Midwest,196,32,164,33,150,431.16,84507.36,2024-11-19,2024-12-20,Overstocked
2024-12-01,PROD-03799,Product 7707,Warehouse-Midwest,373,25,348,46,140,883.57,329571.61,2024-11-10,2024-12-31,Overstocked
2024-12-01,PROD-47606,Product 8743,Warehouse-North,520,36,484,71,168,1260.98,655709.6,2024-11-28,2025-01-13,Normal
2024-12-01,PROD-93888,Product 7409,Warehouse-West,257,48,209,98,147,1500.67,385672.19,2024-11-24,2025-01-10,Normal
2024-12-01,PROD-63510,Product 8872,Warehouse-South,728,30,698,56,172,312.92,227805.76,2024-11-30,2024-12-03,Low Stock
2024-12-01,PROD-88759,Product 8007,Warehouse-North,221,35,186,71,182,336.52,74370.92,2024-11-28,2024-12-15,Normal
2024-12-01,PROD-87706,Product 6177,Warehouse-South,28,13,15,53,110,290.04,8121.12,2024-11-26,2025-01-01,Low Stock
2024-12-01,PROD-05759,Product 4361,Warehouse-Midwest,182,25,157,39,115,1489.39,271068.98,2024-11-13,2024-12-15,Reorder Required
2024-12-01,PROD-35719,Product 5806,Warehouse-Midwest,908,48,860,45,82,1936.1,1757978.8,2024-11-08,2024-12-30,Normal
2024-12-01,PROD-20058,Product 3186,Warehouse-North,423,18,405,38,181,1890.71,799770.33,2024-11-27,2025-01-01,Normal
2024-12-01,PROD-05283,Product 5007,Warehouse-Central,1000,7,993,58,111,1455.98,1455980.0,2024-11-25,2024-12-28,Normal
2024-12-01,PROD-54840,Product 1346,Warehouse-Central,857,4,853,30,195,952.71,816472.47,2024-11-22,2025-01-13,Overstocked
2024-12-01,PROD-09381,Product 9957,Warehouse-West,900,2,898,78,53,227.21,204489.0,2024-11-22,2024-12-22,Normal
2024-12-01,PROD-99865,Product 2264,Warehouse-East,873,15,858,92,193,146.1,127545.3,2024-11-23,2025-01-08,Overstocked
2024-12-01,PROD-73562,Product 4913,Warehouse-Central,768,6,762,23,133,97.12,74588.16,2024-11-05,2024-12-07,Low Stock
2024-12-01,PROD-23336,Product 8407,Warehouse-Midwest,17,4,13,68,114,1151.14,19569.38,2024-11-14,2025-01-06,Low Stock
2024-12-01,PROD-27535,Product 6661,Warehouse-North,566,45,521,58,147,472.09,267202.94,2024-11-01,2025-01-06,Overstocked
2024-12-01,PROD-12709,Product 1439,Warehouse-Midwest,981,6,975,39,85,387.15,379794.15,2024-11-11,2024-12-24,Low Stock
2024-12-01,PROD-74051,Product 4047,Warehouse-South,484,10,474,55,130,924.78,447593.52,2024-11-08,2025-01-08,Normal
2024-12-01,PROD-56111,Product 5613,Warehouse-West,413,23,390,98,132,1981.79,818479.27,2024-11-11,2025-01-06,Reorder Required
2024-12-01,PROD-42856,Product 7469,Warehouse-Midwest,978,28,950,86,55,1827.38,1787177.64,2024-11-28,2025-01-08,Normal
2024-12-01,PROD-59138,Product 3395,Warehouse-North,209,29,180,68,90,1566.06,327306.54,2024-11-25,2024-12-13,Low Stock
2024-12-01,PROD-96770,Product 3079,Warehouse-North,858,23,835,48,91,1611.93,1383035.94,2024-11-07,2025-01-09,Normal
2024-12-01,PROD-26241,Product 2535,Warehouse-Midwest,56,8,48,39,68,1861.58,104248.48,2024-11-26,2024-12-29,Overstocked
2024-12-01,PROD-64897,Product 2835,Warehouse-East,967,48,919,70,141,521.22,504019.74,2024-11-09,2024-12-08,Normal
2024-12-01,PROD-72307,Product 5795,Warehouse-Midwest,296,49,247,34,74,1591.47,471075.12,2024-11-11,2025-01-14,Normal
2024-12-01,PROD-63685,Product 7499,Warehouse-East,783,21,762,83,109,1908.93,1494692.19,2024-11-05,2025-01-03,Normal
2024-12-01,PROD-08162,Product 8418,Warehouse-South,362,3,359,75,136,1372.98,497018.76,2024-11-21,2024-12-24,Reorder Required
2024-12-01,PROD-60720,Product 2751,Warehouse-South,950,3,947,56,83,532.83,506188.5,2024-11-22,2024-12-22,Low Stock
2024-12-01,PROD-32579,Product 8110,Warehouse-South,401,23,378,76,118,541.96,217325.96,2024-11-22,2024-12-05,Normal
2024-12-01,PROD-22202,Product 8564,Warehouse-Central,989,7,982,37,163,1670.94,1652559.66,2024-11-15,2025-01-04,Low Stock
2024-12-01,PROD-38774,Product 9048,Warehouse-North,147,37,110,73,131,1232.37,181158.39,2024-11-20,2024-12-06,Reorder Required
2024-12-01,PROD-51749,Product 7545,Warehouse-East,337,28,309,85,190,1644.47,554186.39,2024-11-12,2024-12-24,Normal
2024-12-01,PROD-45449,Product 6825,Warehouse-Midwest,568,28,540,83,112,1743.75,990450.0,2024-11-15,2024-12-07,Overstocked
2024-12-01,PROD-07021,Product 7445,Warehouse-Central,175,14,161,63,52,570.85,99898.75,2024-11-26,2024-12-05,Normal
2024-12-01,PROD-21077,Product 9925,Warehouse-South,190,41,149,96,176,361.38,68662.2,2024-11-25,2024-12-02,Low Stock
2024-12-01,PROD-18102,Product 2915,Warehouse-North,258,46,212,56,75,1489.43,384272.94,2024-11-12,2024-12-28,Normal
2024-12-01,PROD-38232,Product 8593,Warehouse-Central,511,35,476,42,139,1126.45,575615.95,2024-11-16,2025-01-08,Low Stock
2024-12-01,PROD-03790,Product 8367,Warehouse-South,861,21,840,84,141,1767.69,1521981.09,2024-11-23,2024-12-18,Low Stock
2024-12-01,PROD-45299,Product 6281,Warehouse-South,681,34,647,96,171,387.3,263751.3,2024-11-24,2024-12-14,Low Stock
2024-12-01,PROD-80354,Product 1980,Warehouse-South,968,2,966,44,193,463.81,448968.08,2024-11-09,2024-12-31,Normal
2024-12-01,PROD-97156,Product 7403,Warehouse-Central,229,38,191,24,158,92.25,21125.25,2024-11-20,2024-12-22,Normal
2024-12-01,PROD-39930,Product 3835,Warehouse-East,396,31,365,34,137,127.21,50375.16,2024-11-28,2024-12-26,Low Stock
2024-12-01,PROD-36373,Product 4322,Warehouse-South,191,45,146,45,124,115.53,22066.23,2024-11-17,2024-12-13,Low Stock
2024-12-01,PROD-10877,Product 8302,Warehouse-East,836,24,812,59,143,166.17,138918.12,2024-11-01,2024-12-05,Normal
2024-12-01,PROD-25236,Product 7273,Warehouse-South,618,10,608,27,65,1173.96,725507.28,2024-11-10,2024-12-15,Overstocked
2024-12-01,PROD-27478,Product 2319,Warehouse-Central,494,39,455,94,120,1023.48,505599.12,2024-11-07,2024-12-22,Normal
2024-12-01,PROD-50361,Product 1677,Warehouse-Midwest,419,6,413,100,56,691.8,289864.2,2024-11-07,2024-12-07,Normal
2024-12-01,PROD-10346,Product 7956,Warehouse-East,40,39,1,100,168,503.66,20146.4,2024-11-13,2024-12-24,Low Stock
2024-12-01,PROD-76636,Product 5224,Warehouse-South,49,38,11,23,107,1157.65,56724.85,2024-11-26,2024-12-29,Low Stock
2024-12-01,PROD-71659,Product 2582,Warehouse-Central,908,22,886,56,200,1133.54,1029254.32,2024-11-15,2024-12-29,Low Stock
2024-12-01,PROD-29039,Product 6410,Warehouse-South,326,33,293,49,162,485.46,158259.96,2024-11-18,2024-12-20,Normal
2024-12-01,PROD-34376,Product 2992,Warehouse-West,693,8,685,43,170,1706.34,1182493.62,2024-11-29,2025-01-14,Normal
2024-12-01,PROD-90298,Product 1042,Warehouse-North,960,19,941,77,119,1472.44,1413542.4,2024-11-11,2025-01-15,Normal
2024-12-01,PROD-32408,Product 3485,Warehouse-Central,804,12,792,31,89,175.27,140917.08,2024-11-30,2025-01-10,Reorder Required
2024-12-01,PROD-75781,Product 4518,Warehouse-Midwest,986,17,969,34,104,706.02,696135.72,2024-11-17,2024-12-09,Normal
2024-12-01,PROD-26395,Product 7914,Warehouse-South,744,34,710,73,132,889.79,662003.76,2024-11-15,2025-01-06,Normal
2024-12-01,PROD-90653,Product 4666,Warehouse-East,874,44,830,59,183,1419.93,1241018.82,2024-11-10,2025-01-01,Normal
2024-12-01,PROD-63418,Product 9974,Warehouse-Central,547,28,519,67,72,463.97,253791.59,2024-11-30,2024-12-12,Normal
2024-12-01,PROD-25905,Product 3887,Warehouse-North,842,5,837,20,167,151.38,127461.96,2024-11-30,2025-01-06,Normal
2024-12-01,PROD-54992,Product 2987,Warehouse-Central,224,21,203,72,80,1126.04,252232.96,2024-11-11,2025-01-04,Normal
2024-12-01,PROD-95127,Product 1131,Warehouse-Central,174,0,174,92,56,96.02,16707.48,2024-11-16,2024-12-16,Low Stock
2024-12-01,PROD-26423,Product 7729,Warehouse-South,420,39,381,48,138,1093.84,459412.8,2024-11-12,2024-12-29,Overstocked
2024-12-01,PROD-01655,Product 5761,Warehouse-Central,598,28,570,67,101,1259.37,753103.26,2024-11-05,2025-01-06,Overstocked
2024-12-01,PROD-55186,Product 8265,Warehouse-Midwest,140,18,122,49,167,557.31,78023.4,2024-11-25,2024-12-24,Overstocked
2024-12-01,PROD-46065,Product 5850,Warehouse-South,45,30,15,73,198,926.68,41700.6,2024-11-05,2025-01-13,Low Stock
2024-12-01,PROD-94724,Product 8771,Warehouse-Midwest,90,45,45,69,167,826.05,74344.5,2024-11-26,2024-12-15,Low Stock
2024-12-01,PROD-05696,Product 6985,Warehouse-West,326,42,284,28,127,1461.8,476546.8,2024-11-17,2024-12-26,Reorder Required
2024-12-01,PROD-27460,Product 7574,Warehouse-Midwest,499,23,476,41,84,163.92,81796.08,2024-11-19,2024-12-25,Normal
2024-12-01,PROD-31997,Product 5538,Warehouse-Midwest,947,37,910,64,121,1872.22,1772992.34,2024-11-29,2025-01-03,Low Stock
2024-12-01,PROD-35167,Product 4303,Warehouse-Midwest,829,39,790,97,73,603.46,500268.34,2024-11-07,2025-01-08,Normal
2024-12-01,PROD-79385,Product 7640,Warehouse-North,804,33,771,70,121,922.83,741955.32,2024-11-21,2025-01-05,Reorder Required
2024-12-01,PROD-32378,Product 4950,Warehouse-Central,18,10,8,60,128,1852.97,33353.46,2024-11-16,2025-01-04,Low Stock
2024-12-01,PROD-70813,Product 7759,Warehouse-Central,660,22,638,41,78,299.15,197439.0,2024-11-19,2024-12-27,Overstocked
2024-12-01,PROD-98274,Product 5244,Warehouse-Midwest,561,18,543,89,77,1630.09,914480.49,2024-11-19,2024-12-06,Low Stock
2024-12-01,PROD-86822,Product 7827,Warehouse-South,302,15,287,68,124,1875.89,566518.78,2024-11-11,2025-01-07,Normal
2024-12-01,PROD-14135,Product 7744,Warehouse-Midwest,870,18,852,61,186,1119.63,974078.1,2024-11-29,2025-01-15,Normal
2024-12-01,PROD-32649,Product 5965,Warehouse-Central,497,11,486,36,50,1668.54,829264.38,2024-11-04,2024-12-10,Overstocked
2024-12-01,PROD-96075,Product 3299,Warehouse-West,839,41,798,24,156,1766.0,1481674.0,2024-11-23,2024-12-18,Normal
2024-12-01,PROD-07458,Product 7924,Warehouse-Midwest,50,10,40,56,58,1581.85,79092.5,2024-11-17,2024-12-10,Low Stock
2024-12-01,PROD-52768,Product 9855,Warehouse-East,13,5,8,79,112,936.23,12170.99,2024-11-13,2024-12-18,Low Stock
2024-12-01,PROD-39793,Product 1105,Warehouse-South,201,2,199,37,156,320.16,64352.16,2024-11-07,2025-01-07,Overstocked
2024-12-01,PROD-15120,Product 6905,Warehouse-West,565,45,520,61,174,1240.65,700967.25,2024-11-06,2025-01-03,Low Stock
2024-12-01,PROD-89222,Product 4740,Warehouse-West,617,37,580,43,117,1275.43,786940.31,2024-11-11,2024-12-08,Low Stock
2024-12-01,PROD-51235,Product 3799,Warehouse-North,110,20,90,84,141,389.39,42832.9,2024-11-29,2025-01-03,Normal
2024-12-01,PROD-29258,Product 6600,Warehouse-Central,295,37,258,26,189,1346.88,397329.6,2024-11-18,2025-01-01,Reorder Required
2024-12-01,PROD-92790,Product 5139,Warehouse-Midwest,790,23,767,72,147,250.0,197500.0,2024-11-03,2024-12-13,Normal
2024-12-01,PROD-79767,Product 6983,Warehouse-North,626,37,589,35,123,1162.69,727843.94,2024-11-21,2024-12-25,Overstocked
2024-12-01,PROD-73916,Product 3517,Warehouse-East,834,50,784,82,153,1751.11,1460425.74,2024-11-20,2024-12-08,Normal
2024-12-01,PROD-32008,Product 6390,Warehouse-Central,498,0,498,54,110,1119.04,557281.92,2024-11-04,2024-12-16,Normal
2024-12-01,PROD-70288,Product 2339,Warehouse-Central,356,12,344,90,58,396.6,141189.6,2024-11-26,2024-12-21,Low Stock
2024-12-01,PROD-36290,Product 3479,Warehouse-West,656,48,608,62,135,1712.87,1123642.72,2024-11-07,2025-01-09,Normal
2024-12-01,PROD-23776,Product 7697,Warehouse-West,522,16,506,80,104,536.47,280037.34,2024-11-18,2025-01-10,Normal
2024-12-01,PROD-19555,Product 7082,Warehouse-North,958,38,920,38,103,1648.38,1579148.04,2024-11-02,2024-12-25,Normal
2024-12-01,PROD-58130,Product 4326,Warehouse-North,413,6,407,99,183,1762.55,727933.15,2024-11-30,2024-12-25,Normal
2024-12-01,PROD-58348,Product 6878,Warehouse-North,766,23,743,76,90,1473.18,1128455.88,2024-11-01,2024-12-28,Normal
2024-12-01,PROD-81579,Product 3098,Warehouse-Midwest,952,40,912,51,71,1897.79,1806696.08,2024-11-25,2024-12-10,Reorder Required
2024-12-01,PROD-06708,Product 6795,Warehouse-Central,65,19,46,91,119,834.59,54248.35,2024-11-08,2024-12-10,Low Stock
2024-12-01,PROD-75277,Product 5793,Warehouse-West,287,0,287,27,78,859.59,246702.33,2024-11-14,2024-12-17,Overstocked
2024-12-01,PROD-18665,Product 1429,Warehouse-South,971,8,963,99,81,398.99,387419.29,2024-11-05,2024-12-13,Reorder Required
2024-12-01,PROD-07956,Product 9549,Warehouse-Midwest,84,3,81,83,55,1105.86,92892.24,2024-11-11,2024-12-04,Low Stock
2024-12-01,PROD-52710,Product 6088,Warehouse-Central,604,41,563,24,142,1186.82,716839.28,2024-11-04,2025-01-07,Low Stock
2024-12-01,PROD-28123,Product 4043,Warehouse-Midwest,359,30,329,79,155,1910.61,685908.99,2024-11-01,2024-12-14,Normal
2024-12-01,PROD-61764,Product 6361,Warehouse-North,578,26,552,43,170,461.01,266463.78,2024-11-18,2025-01-10,Overstocked
2024-12-01,PROD-42305,Product 6511,Warehouse-Midwest,941,35,906,40,75,647.7,609485.7,2024-11-21,2025-01-09,Normal
2024-12-01,PROD-14137,Product 5093,Warehouse-South,371,45,326,88,119,1098.29,407465.59,2024-11-23,2025-01-11,Normal
2024-12-01,PROD-33640,Product 2671,Warehouse-Central,430,49,381,93,58,459.55,197606.5,2024-11-23,2024-12-06,Low Stock
2024-12-01,PROD-80545,Product 5806,Warehouse-Midwest,678,38,640,36,118,244.53,165791.34,2024-11-23,2024-12-17,Low Stock
2024-12-01,PROD-38082,Product 7460,Warehouse-West,277,18,259,23,149,666.16,184526.32,2024-11-15,2024-12-11,Normal
2024-12-01,PROD-87966,Product 8272,Warehouse-West,973,1,972,71,154,492.64,479338.72,2024-11-22,2024-12-09,Overstocked
2024-12-01,PROD-61288,Product 1859,Warehouse-South,692,32,660,35,94,695.29,481140.68,2024-11-13,2024-12-11,Overstocked
2024-12-01,PROD-94880,Product 7995,Warehouse-East,431,17,414,88,82,1954.71,842480.01,2024-11-01,2024-12-15,Reorder Required
2024-12-01,PROD-04031,Product 1241,Warehouse-West,288,16,272,86,118,471.24,135717.12,2024-11-22,2024-12-12,Normal
2024-12-01,PROD-96626,Product 6210,Warehouse-Midwest,233,48,185,88,62,32.66,7609.78,2024-11-14,2024-12-21,Low Stock
2024-12-01,PROD-96098,Product 8474,Warehouse-East,706,38,668,55,99,1317.6,930225.6,2024-11-08,2024-12-04,Normal
2024-12-01,PROD-25305,Product 6388,Warehouse-East,402,6,396,32,163,1560.93,627493.86,2024-11-22,2024-12-26,Low Stock
2024-12-01,PROD-48414,Product 2032,Warehouse-South,269,9,260,28,83,1918.4,516049.6,2024-11-05,2024-12-05,Reorder Required
2024-12-01,PROD-51458,Product 4026,Warehouse-East,597,21,576,97,113,414.46,247432.62,2024-11-14,2024-12-04,Normal
2024-12-01,PROD-15210,Product 3617,Warehouse-North,903,25,878,74,106,581.92,525473.76,2024-11-09,2024-12-22,Normal
2024-12-01,PROD-25322,Product 3249,Warehouse-South,963,26,937,92,144,1391.54,1340053.02,2024-11-23,2025-01-04,Normal
2024-12-01,PROD-75006,Product 1543,Warehouse-West,804,14,790,92,196,206.69,166178.76,2024-11-18,2024-12-15,Overstocked
2024-12-01,PROD-69394,Product 5132,Warehouse-East,907,41,866,32,64,872.07,790967.49,2024-11-24,2024-12-03,Overstocked
2024-12-01,PROD-99731,Product 9282,Warehouse-West,221,49,172,48,137,391.2,86455.2,2024-11-29,2024-12-21,Reorder Required
2024-12-01,PROD-94349,Product 7569,Warehouse-North,209,23,186,48,147,993.34,207608.06,2024-11-20,2025-01-06,Normal
2024-12-01,PROD-61521,Product 1887,Warehouse-North,958,8,950,84,93,1808.07,1732131.06,2024-11-28,2025-01-02,Reorder Required
